ID_x,Type,Price Area,Currency Type,Spot ID,ID_y,Parent ID,Is Complex,Spot Type ID,square_space,zip_code_id,longitude,updated_at_x,deleted_at_x,latitude,created_at_x,zip_codes_id,zip_codes_state_id,zip_codes_municipality,zip_codes_city,rate,max_rate,created_at_y,updated_at_y,deleted_at_y,user_id,type_of_space,space_category
23082,1,2,1,25802,25802,,0,11,150.0,29149,99.192217,2024-03-05 14:16:00,,19.4334124,2024-03-05 14:16:00,29149,7,Miguel Hidalgo,Ciudad de México,85000.0,,2024-03-05 14:16:00,2024-03-05 20:31:00,,12884,individual_space,Office
23083,1,2,1,25803,25803,,0,9,15000.0,69770,99.1043451,2024-03-05 14:16:00,,19.6290831,2024-03-05 14:16:00,69770,15,Coacalco de Berriozábal,Coacalco de Berriozabal,135.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Industrial
23084,1,2,1,25804,25804,,0,11,457.0,28185,99.2554896,2024-03-05 14:16:00,,19.3783781,2024-03-05 14:16:00,28185,7,Álvaro Obregón,Ciudad de México,199600.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23085,1,2,1,25805,25805,,0,11,80.0,28556,99.2621285,2024-03-05 14:16:00,,19.3888714,2024-03-05 14:16:00,28556,7,Cuajimalpa de Morelos,Ciudad de México,28000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23086,1,2,1,25806,25806,,0,11,102.0,28572,99.2751651,2024-03-05 14:16:00,,19.357404,2024-03-05 14:16:00,28572,7,Cuajimalpa de Morelos,Ciudad de México,250.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23087,1,2,1,25807,25807,,0,9,1350.0,70803,98.9521357,2024-03-05 14:16:00,,19.36583,2024-03-05 14:16:00,70803,15,La Paz,Los Reyes Acaquilpan (La Paz),80.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Industrial
23088,1,2,1,25808,25808,,0,11,366.0,82195,99.1785006,2024-03-05 14:16:00,,18.9287579,2024-03-05 14:16:00,82195,17,Jiutepec,Jiutepec,350.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23089,1,2,1,25809,25809,,0,11,600.0,82195,99.1778959,2024-03-05 14:16:00,,18.928747,2024-03-05 14:16:00,82195,17,Jiutepec,Jiutepec,350.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23090,1,2,1,25810,25810,,0,15,849.0,67370,99.2879145,2024-03-05 14:16:00,,19.5491765,2024-03-05 14:16:00,67370,15,Atizapán de Zaragoza,Ciudad Adolfo López Mateos,130.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Field
23091,1,2,1,25811,25811,,0,11,193.0,67272,99.2752426,2024-03-05 14:16:00,,19.4018595,2024-03-05 14:16:00,67272,15,Huixquilucan,Huixquilucan de Degollado,100000.0,,2024-03-05 14:16:00,2024-03-05 20:31:00,2024-04-03 17:00:00,12884,individual_space,Office
23092,1,2,1,25812,25812,,0,11,470.0,69417,99.0264269,2024-03-05 14:16:00,,19.5289753,2024-03-05 14:16:00,69417,15,Ecatepec de Morelos,Ecatepec de Morelos,600.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23093,1,1,1,25813,25813,,0,11,500.0,28601,99.1765162,2024-03-12 13:52:00,,19.4148202,2024-03-05 14:16:00,28601,7,Cuauhtémoc,Ciudad de México,150000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23094,1,1,1,25814,25814,,0,11,80.0,28551,99.2663321,2024-03-10 21:11:00,,19.3850292,2024-03-05 14:16:00,28551,7,Cuajimalpa de Morelos,Ciudad de México,43700.0,,2024-03-05 14:16:00,2024-04-13 10:00:00,,12884,individual_space,Office
23095,1,1,1,25815,25815,,0,15,5000.0,29027,99.0882132,2024-03-10 20:49:00,,19.3141429,2024-03-05 14:16:00,29027,7,Iztapalapa,Ciudad de México,260000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Field
23096,1,1,1,25816,25816,,0,11,204.0,29087,99.2148721,2024-04-17 17:09:00,,19.4298824,2024-03-05 14:16:00,29087,7,Miguel Hidalgo,Ciudad de México,60000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23097,2,1,1,25817,25817,,0,11,309.0,29090,99.2148123,2024-03-10 20:42:00,,19.4296657,2024-03-05 14:16:00,29090,7,Miguel Hidalgo,Ciudad de México,18000000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23279,1,1,1,25817,25817,,0,11,309.0,29090,99.2148123,2024-03-10 20:42:00,,19.4296657,2024-03-10 20:42:00,29090,7,Miguel Hidalgo,Ciudad de México,60000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Office
23098,1,1,1,25818,25818,,0,9,1000.0,29129,99.1884354,2024-03-10 20:36:00,,19.448823,2024-03-05 14:16:00,29129,7,Miguel Hidalgo,Ciudad de México,200000.0,,2024-03-05 14:16:00,2024-04-30 09:48:00,,12884,individual_space,Industrial
23099,1,2,1,25819,25819,"25,847",0,9,843.0,29125,99.1958763,2024-03-05 14:16:00,,19.4524075,2024-03-05 14:16:00,29125,7,Miguel Hidalgo,Ciudad de México,150.0,,2024-03-05 14:16:00,2024-03-05 20:31:00,,12884,sub_space,Industrial
23100,1,2,1,25820,25820,"25,847",0,9,955.0,29125,99.1958763,2024-03-05 14:16:00,,19.4524075,2024-03-05 14:16:00,29125,7,Miguel Hidalgo,Ciudad de México,150.0,,2024-03-05 14:16:00,2024-03-05 20:31:00,,12884,sub_space,Industrial
23101,1,2,1,25821,25821,"25,847",0,9,836.0,29125,99.1958763,2024-03-05 14:16:00,,19.4524075,2024-03-05 14:16:00,29125,7,Miguel Hidalgo,Ciudad de México,150.0,,2024-03-05 14:16:00,2024-03-05 20:31:00,,12884,sub_space,Industrial
23102,1,2,1,25822,25822,,0,11,1033.0,28533,99.1249358,2024-03-05 14:17:00,,19.3107129,2024-03-05 14:17:00,28533,7,Coyoacán,Ciudad de México,330.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,individual_space,Office
23103,1,2,1,25823,25823,,0,11,1780.0,29278,99.1755645,2024-03-05 14:17:00,,19.2919726,2024-03-05 14:17:00,29278,7,Tlalpan,Ciudad de México,330.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,individual_space,Office
23104,1,2,1,25824,25824,"25,848",0,11,65.0,67838,99.23699,2024-03-05 20:40:00,,19.4193192,2024-03-05 14:17:00,67838,15,Naucalpan de Juárez,Naucalpan de Juárez,25000.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,sub_space,Office
23105,1,2,1,25825,25825,"25,848",0,11,100.0,67838,99.23699,2024-03-05 20:40:00,,19.4193192,2024-03-05 14:17:00,67838,15,Naucalpan de Juárez,Naucalpan de Juárez,32000.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,sub_space,Office
23106,1,2,1,25826,25826,"25,848",0,11,50.0,67838,99.23699,2024-03-05 20:40:00,,19.4193192,2024-03-05 14:17:00,67838,15,Naucalpan de Juárez,Naucalpan de Juárez,23000.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,sub_space,Office
23107,1,1,1,25827,25827,,0,13,185.0,67260,99.2568189,2024-05-06 17:50:00,,19.4066162,2024-03-05 14:17:00,67260,15,Huixquilucan,Huixquilucan de Degollado,85000.0,,2024-03-05 14:17:00,2024-05-06 17:50:00,,12884,individual_space,Retail/Commercial
23108,1,2,1,25828,25828,,0,9,10997.0,2360,117.0382471,2024-03-05 14:17:00,,32.5149469,2024-03-05 14:17:00,2360,2,Tijuana,Tijuana,160.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,individual_space,Industrial
23109,1,1,1,25829,25829,,0,13,265.0,67933,99.1907364,2024-03-10 19:57:00,,19.5345279,2024-03-05 14:17:00,67933,15,Tlalnepantla de Baz,Tlalnepantla de Baz,138750.0,,2024-03-05 14:17:00,2024-04-30 09:48:00,,12884,individual_space,Retail/Commercial
23110,1,1,1,25830,25830,,0,13,400.0,28433,99.1598324,2024-03-11 17:50:00,,19.37829771,2024-03-05 14:17:00,28433,7,Benito Juárez,Ciudad de México,160000.0,,2024-03-05 14:17:00,2024-04-14 10:00:00,,12884,individual_space,Retail/Commercial
23111,1,2,1,25831,25831,"23,551",0,11,280.0,0,,2024-03-05 14:54:00,,,2024-03-05 14:51:00,0,0,None,None,460.0,,2024-03-05 14:51:00,2024-03-05 14:54:00,,9149,sub_space,Office
23112,2,1,1,25832,25832,,0,9,10000.0,67850,99.1997051,2024-04-04 13:42:00,2024-04-04 13:42:00,19.5676455,2024-03-05 15:24:00,67850,15,Tlalnepantla de Baz,Tlalnepantla de Baz,1650000.0,,2024-03-05 15:24:00,2024-04-04 13:42:00,,9906,individual_space,Industrial
23800,1,1,1,25832,25832,,0,9,10000.0,67850,99.1997051,2024-04-04 13:42:00,,19.5676455,2024-04-04 13:42:00,67850,15,Tlalnepantla de Baz,Tlalnepantla de Baz,1650000.0,,2024-03-05 15:24:00,2024-04-04 13:42:00,,9906,individual_space,Industrial
23113,1,1,1,25833,25833,,0,13,63.0,28397,99.1496134,2024-03-05 16:06:00,,19.4027014,2024-03-05 16:06:00,28397,7,Benito Juárez,Ciudad de México,18560.0,,2024-03-05 16:06:00,2024-03-05 16:07:00,,9791,individual_space,Retail/Commercial
23114,1,1,1,25834,25834,"11,807",0,11,240.0,0,,2024-03-05 16:37:00,,,2024-03-05 16:37:00,0,0,None,None,94800.0,,2024-03-05 16:37:00,2024-03-05 16:37:00,,8806,sub_space,Office
23115,1,1,1,25835,25835,"12,163",0,11,302.0,0,,2024-03-05 17:05:00,,,2024-03-05 17:05:00,0,0,None,None,110000.0,,2024-03-05 17:05:00,2024-03-05 17:05:00,,8806,sub_space,Office
23116,1,2,2,25836,25836,"20,860",0,11,205.0,0,,2024-03-05 17:08:00,,,2024-03-05 17:08:00,0,0,None,None,28.0,,2024-03-05 17:08:00,2024-05-07 10:00:00,,6805,sub_space,Office
23117,1,2,1,25837,25837,,0,13,60.0,69903,98.9769323,2024-03-05 17:10:00,,19.7075255,2024-03-05 17:10:00,69903,15,Tecámac,Tecámac de Felipe Villanueva,220.0,,2024-03-05 17:10:00,2024-03-06 10:12:00,,6793,individual_space,Retail/Commercial
23120,1,2,1,25840,25840,,1,9,204000.0,2995,117.07053688,2024-03-05 17:57:00,,32.46380564,2024-03-05 17:38:00,2995,2,Tijuana,Tijuana,180.0,,2024-03-05 17:38:00,2024-03-07 12:01:00,,12951,multi_tenant,Industrial
23121,1,1,1,25841,25841,,0,13,200.0,41298,101.6638943,2024-03-05 17:49:00,,21.114972,2024-03-05 17:49:00,41298,11,León,León de los Aldama,25000.0,30000.0,2024-03-05 17:49:00,2024-04-08 10:00:00,,12998,individual_space,Retail/Commercial
23122,2,2,1,25842,25842,,1,9,120000.0,2741,116.8593769,2024-03-05 18:03:00,,32.471047,2024-03-05 18:03:00,2741,2,Tijuana,Tijuana,180.0,,2024-03-05 18:03:00,2024-03-07 12:01:00,,12951,multi_tenant,Industrial
23123,2,2,1,25843,25843,,1,9,23000.0,2989,117.05165954,2024-03-05 18:12:00,2024-03-05 18:12:00,32.43538866,2024-03-05 18:11:00,2989,2,Tijuana,Tijuana,180.0,,2024-03-05 18:11:00,2024-03-07 12:01:00,,12951,multi_tenant,Industrial
23124,1,2,1,25843,25843,,1,9,23000.0,2989,117.05165954,2024-03-05 18:12:00,,32.43538866,2024-03-05 18:12:00,2989,2,Tijuana,Tijuana,180.0,,2024-03-05 18:11:00,2024-03-07 12:01:00,,12951,multi_tenant,Industrial
23125,1,1,1,25844,25844,,0,13,140.0,28505,99.1544075,2024-03-05 18:12:00,,19.3095732,2024-03-05 18:12:00,28505,7,Coyoacán,Ciudad de México,65000.0,,2024-03-05 18:12:00,2024-03-05 18:13:00,,9791,individual_space,Retail/Commercial
23126,2,2,1,25845,25845,,1,9,230000.0,2464,116.9631597,2024-03-05 18:18:00,,32.4946074,2024-03-05 18:18:00,2464,2,Tijuana,Tijuana,180.0,,2024-03-05 18:18:00,2024-03-07 12:01:00,,12951,multi_tenant,Industrial
23127,1,2,1,25846,25846,,1,11,160.0,67838,99.23699,2024-03-05 20:51:00,,19.4193192,2024-03-05 19:43:00,67838,15,Naucalpan de Juárez,Naucalpan de Juárez,16150.0,50000.0,2024-03-05 19:43:00,2024-03-05 20:51:00,,12884,multi_tenant,Office
23128,1,2,1,25847,25847,,1,9,955.0,29125,99.1958763,2024-03-05 20:45:00,,19.4524075,2024-03-05 20:05:00,29125,7,Miguel Hidalgo,Ciudad de México,150.0,151.0,2024-03-05 20:05:00,2024-03-05 20:45:00,,12884,multi_tenant,Industrial
23129,1,2,1,25848,25848,,1,11,100.0,67838,99.23699,2024-03-19 11:36:00,,19.4193192,2024-03-05 20:11:00,67838,15,Naucalpan de Juárez,Naucalpan de Juárez,23000.0,32000.0,2024-03-05 20:11:00,2024-04-30 09:48:00,,12884,multi_tenant,Office
23130,1,2,1,25849,25849,"25,854",0,11,965.0,28533,99.1249358,2024-03-05 21:04:00,,19.3107129,2024-03-05 21:04:00,28533,7,Coyoacán,Ciudad de México,365.0,,2024-03-05 21:04:00,2024-03-05 21:08:00,,12884,sub_space,Office
23131,1,2,1,25850,25850,"25,854",0,11,145.0,28533,99.1249358,2024-03-05 21:04:00,,19.3107129,2024-03-05 21:04:00,28533,7,Coyoacán,Ciudad de México,500.0,,2024-03-05 21:04:00,2024-03-05 21:08:00,,12884,sub_space,Office
23132,1,2,1,25851,25851,"25,854",0,11,800.0,28533,99.1249358,2024-03-05 21:04:00,,19.3107129,2024-03-05 21:04:00,28533,7,Coyoacán,Ciudad de México,290.0,,2024-03-05 21:04:00,2024-03-05 21:08:00,,12884,sub_space,Office
23133,1,2,1,25852,25852,"25,854",0,11,490.0,28533,99.1249358,2024-03-05 21:04:00,,19.3107129,2024-03-05 21:04:00,28533,7,Coyoacán,Ciudad de México,290.0,,2024-03-05 21:04:00,2024-03-05 21:08:00,,12884,sub_space,Office
23134,1,2,1,25853,25853,"25,854",0,11,800.0,28533,99.1249358,2024-03-05 21:04:00,,19.3107129,2024-03-05 21:04:00,28533,7,Coyoacán,Ciudad de México,290.0,,2024-03-05 21:04:00,2024-03-05 21:08:00,,12884,sub_space,Office
23135,1,2,1,25854,25854,,1,11,965.0,28533,99.1249358,2024-03-05 21:07:00,,19.3107129,2024-03-05 21:07:00,28533,7,Coyoacán,Ciudad de México,290.0,500.0,2024-03-05 21:07:00,2024-03-05 21:07:00,,12884,multi_tenant,Office
23136,1,2,1,25855,25855,,1,9,5000.0,24018,100.88218657,2024-03-05 21:27:00,,25.44087867,2024-03-05 21:27:00,24018,8,Arteaga,None,111.8,,2024-03-05 21:27:00,2024-03-05 21:27:00,,12818,multi_tenant,Industrial
23137,2,1,1,25856,25856,,0,13,64.0,28431,99.1433405,2024-03-06 10:56:00,,19.3801596,2024-03-06 10:56:00,28431,7,Benito Juárez,Ciudad de México,3500000.0,,2024-03-06 10:56:00,2024-04-09 10:00:00,,11794,individual_space,Retail/Commercial
23138,1,2,1,25857,25857,,0,9,13616.0,68464,99.2055625,2024-03-06 11:12:00,,19.7243125,2024-03-06 11:12:00,68464,15,Tepotzotlán,Tepotzotlán,160.0,,2024-03-06 11:12:00,2024-04-28 10:00:00,,7411,individual_space,Industrial
23139,1,1,1,25858,25858,,0,9,5050.0,82204,99.1731177,2024-03-06 11:42:00,,18.9176151,2024-03-06 11:42:00,82204,17,Jiutepec,Jiutepec,95000.0,,2024-03-06 11:42:00,2024-04-09 10:00:00,,13016,individual_space,Industrial
23140,1,1,1,25859,25859,,0,9,2025.0,82725,98.9236634,2024-03-06 12:23:00,,18.83603396,2024-03-06 12:23:00,82725,17,Cuautla,Cuautla,130000.0,,2024-03-06 12:23:00,2024-04-09 10:00:00,,13016,individual_space,Industrial
23141,2,1,1,25859,25859,,0,9,2025.0,82725,98.9236634,2024-03-06 12:23:00,,18.83603396,2024-03-06 12:23:00,82725,17,Cuautla,Cuautla,19000000.0,,2024-03-06 12:23:00,2024-04-09 10:00:00,,13016,individual_space,Industrial
23142,1,2,1,25860,25860,,0,9,859.0,69825,99.0741068,2024-03-06 12:54:00,,19.6434827,2024-03-06 12:54:00,69825,15,Coacalco de Berriozábal,Coacalco de Berriozabal,110.0,,2024-03-06 12:54:00,2024-04-04 16:00:00,,12242,individual_space,Industrial
23143,1,2,1,25861,25861,"14,235",0,11,102.0,0,,2024-03-06 13:47:00,,,2024-03-06 13:47:00,0,0,None,None,500.0,,2024-03-06 13:47:00,2024-03-06 13:47:00,,9325,sub_space,Office
23144,1,2,1,25862,25862,,0,9,1468.0,68792,99.1885857,2024-03-06 14:01:00,,19.670587,2024-03-06 13:57:00,68792,15,Cuautitlán,Cuautitlán,140.0,,2024-03-06 13:57:00,2024-04-04 16:00:00,,12242,individual_space,Industrial
23145,1,1,1,25863,25863,,0,13,170.0,28444,99.1886722,2024-03-06 14:19:00,,19.3652735,2024-03-06 14:19:00,28444,7,Benito Juárez,Ciudad de México,29900.0,,2024-03-06 14:19:00,2024-03-07 12:44:00,,9791,individual_space,Retail/Commercial
23146,1,1,1,25864,25864,,0,13,221.0,83400,104.8980888,2024-03-06 15:16:00,,21.5149454,2024-03-06 15:16:00,83400,18,Tepic,Tepic,30000.0,38000.0,2024-03-06 15:16:00,2024-04-23 12:28:00,,12962,individual_space,Retail/Commercial
23147,1,2,1,25865,25865,,0,13,466.0,28281,99.2149913,2024-03-06 15:50:00,,19.3566333,2024-03-06 15:50:00,28281,7,Álvaro Obregón,Ciudad de México,325.0,,2024-03-06 15:50:00,2024-04-30 23:55:00,,12242,individual_space,Retail/Commercial
23148,1,1,1,25866,25866,,0,11,240.0,57787,103.3842943,2024-03-06 16:57:00,,20.703489,2024-03-06 16:57:00,57787,14,Guadalajara,Guadalajara,132000.0,,2024-03-06 16:57:00,2024-03-07 09:31:00,,8806,individual_space,Office
23149,1,1,1,25867,25867,,0,11,150.0,57581,103.3788324,2024-03-06 17:12:00,,20.6675784,2024-03-06 17:12:00,57581,14,Guadalajara,Guadalajara,30000.0,,2024-03-06 17:12:00,2024-03-07 09:31:00,,8806,individual_space,Office
23150,1,1,1,25868,25868,,0,11,148.0,57777,103.3771092,2024-03-06 17:19:00,,20.702252,2024-03-06 17:19:00,57777,14,Guadalajara,Guadalajara,66000.0,,2024-03-06 17:19:00,2024-03-07 09:31:00,,8806,individual_space,Office
23151,1,1,1,25869,25869,,0,11,120.0,57751,103.3793618,2024-03-06 17:23:00,,20.6560251,2024-03-06 17:23:00,57751,14,Guadalajara,Guadalajara,30000.0,,2024-03-06 17:23:00,2024-03-07 09:31:00,,8806,individual_space,Office
23152,1,2,1,25870,25870,,1,11,60.0,29171,99.2306292,2024-03-06 17:56:00,,19.3953774,2024-03-06 17:27:00,29171,7,Miguel Hidalgo,Ciudad de México,25666.0,28000.0,2024-03-06 17:27:00,2024-03-06 17:56:00,,11664,multi_tenant,Office
23153,1,1,1,25871,25871,,0,11,264.0,57786,103.3755592,2024-03-06 17:43:00,,20.6930078,2024-03-06 17:43:00,57786,14,Guadalajara,Guadalajara,200000.0,,2024-03-06 17:43:00,2024-03-07 09:31:00,,8806,individual_space,Office
23154,1,1,1,25872,25872,,0,11,160.0,57742,103.3902512,2024-03-06 17:47:00,,20.6623498,2024-03-06 17:47:00,57742,14,Guadalajara,Guadalajara,47500.0,,2024-03-06 17:47:00,2024-03-07 09:31:00,,8806,individual_space,Office
23155,1,1,1,25873,25873,,0,11,162.0,57777,103.3764233,2024-03-06 17:50:00,,20.7036121,2024-03-06 17:50:00,57777,14,Guadalajara,Guadalajara,56700.0,,2024-03-06 17:50:00,2024-03-07 09:31:00,,8806,individual_space,Office
23156,1,1,1,25874,25874,,0,11,234.0,57777,103.3763398,2024-03-06 17:55:00,,20.7044963,2024-03-06 17:55:00,57777,14,Guadalajara,Guadalajara,99878.0,,2024-03-06 17:55:00,2024-03-07 09:31:00,,8806,individual_space,Office
23157,1,1,1,25875,25875,,0,13,150.0,29099,99.21632605,2024-03-06 17:56:00,,19.45125808,2024-03-06 17:56:00,29099,7,Miguel Hidalgo,Ciudad de México,52500.0,,2024-03-06 17:56:00,2024-03-07 16:46:00,,392,individual_space,Retail/Commercial
23158,1,1,1,25876,25876,"25,870",0,11,62.0,0,,2024-03-06 17:58:00,,,2024-03-06 17:58:00,0,0,None,None,30000.0,,2024-03-06 17:58:00,2024-03-06 17:58:00,,8463,sub_space,Office
23159,1,1,1,25877,25877,,0,11,170.0,57777,103.3818797,2024-03-06 18:00:00,,20.6977241,2024-03-06 18:00:00,57777,14,Guadalajara,Guadalajara,95000.0,,2024-03-06 18:00:00,2024-03-07 09:31:00,,8806,individual_space,Office
23160,1,1,1,25878,25878,,0,13,250.0,28128,99.1885073,2024-03-06 18:29:00,,19.3911338,2024-03-06 18:29:00,28128,7,Álvaro Obregón,Ciudad de México,45000.0,,2024-03-06 18:29:00,2024-03-07 12:36:00,,9791,individual_space,Retail/Commercial
23161,1,1,1,25879,25879,,0,13,600.0,29149,99.1960951,2024-03-06 19:57:00,,19.4271573,2024-03-06 19:57:00,29149,7,Miguel Hidalgo,Ciudad de México,600000.0,,2024-03-06 19:57:00,2024-03-07 12:24:00,,9791,individual_space,Retail/Commercial
23162,1,1,1,25880,25880,,0,11,395.0,29156,99.21233955,2024-03-07 09:28:00,,19.43518315,2024-03-07 09:28:00,29156,7,Miguel Hidalgo,Ciudad de México,98000.0,,2024-03-07 09:28:00,2024-04-10 10:00:00,,13033,individual_space,Office
23163,1,2,2,25881,25881,,0,9,11515.0,102614,100.21850573,2024-04-22 15:43:00,,20.612133,2024-03-07 09:39:00,102614,22,El Marqués,None,5.1,,2024-03-07 09:39:00,2024-04-22 15:43:00,,13053,individual_space,Industrial
23164,1,1,1,25882,25882,,0,9,275.0,63531,99.56286808,2024-03-07 11:02:00,,19.31310911,2024-03-07 10:52:00,63531,15,Toluca,None,40000.0,,2024-03-07 10:52:00,2024-05-07 10:00:00,,13037,individual_space,Industrial
23165,1,1,1,25883,25883,,0,11,730.0,57768,103.37326249,2024-03-07 10:55:00,,20.68670852,2024-03-07 10:55:00,57768,14,Guadalajara,Guadalajara,180000.0,190000.0,2024-03-07 10:55:00,2024-04-08 11:53:00,,13038,individual_space,Office
23166,1,2,1,25884,25884,,1,9,260000.0,88576,100.0275366,2024-03-07 11:28:00,,25.8765202,2024-03-07 11:28:00,88576,19,Marín,None,100.0,,2024-03-07 11:28:00,2024-03-07 12:00:00,,12951,multi_tenant,Industrial
23167,1,1,1,25885,25885,,0,9,100.0,63531,99.56270715,2024-03-07 11:37:00,,19.31260791,2024-03-07 11:30:00,63531,15,Toluca,None,20000.0,,2024-03-07 11:30:00,2024-05-07 10:00:00,,13037,individual_space,Industrial
23168,2,2,1,25886,25886,,1,9,42000.0,59470,103.4479314,2024-03-07 11:46:00,,20.4736865,2024-03-07 11:46:00,59470,14,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,230.0,,2024-03-07 11:46:00,2024-03-07 12:00:00,,12951,multi_tenant,Industrial
23169,2,2,1,25887,25887,,1,9,820000.0,102596,100.4208723,2024-03-07 11:54:00,,20.5882513,2024-03-07 11:54:00,102596,22,El Marqués,None,100.0,,2024-03-07 11:54:00,2024-03-07 12:00:00,,12951,multi_tenant,Industrial
23170,1,1,1,25888,25888,,0,9,1956.0,87182,100.3540664,2024-03-07 11:57:00,,25.8014486,2024-03-07 11:57:00,87182,19,General Escobedo,Ciudad General Escobedo,195600.0,,2024-03-07 11:57:00,2024-04-10 10:00:00,,12818,individual_space,Industrial
23171,2,2,1,25889,25889,,1,9,39000.0,67368,99.2281683,2024-03-07 11:57:00,,19.6027588,2024-03-07 11:57:00,67368,15,Atizapán de Zaragoza,Ciudad Adolfo López Mateos,150.0,,2024-03-07 11:57:00,2024-03-07 12:00:00,,12951,multi_tenant,Industrial
23172,1,1,1,25890,25890,,0,9,300.0,63531,99.56273397,2024-03-07 12:15:00,,19.31261804,2024-03-07 12:15:00,63531,15,Toluca,None,40000.0,,2024-03-07 12:15:00,2024-05-07 10:00:00,,13037,individual_space,Industrial
23173,1,2,1,25891,25891,,1,9,15365.0,68856,99.14987142,2024-03-07 12:41:00,,19.65375563,2024-03-07 12:28:00,68856,15,Tultitlán,Tultitlán de Mariano Escobedo,145.0,,2024-03-07 12:28:00,2024-03-20 12:40:00,,7470,multi_tenant,Industrial
23174,1,2,1,25892,25892,"25,891",0,9,1853.0,0,,2024-03-07 12:37:00,,,2024-03-07 12:37:00,0,0,None,None,145.0,,2024-03-07 12:37:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23175,1,2,1,25893,25893,"25,891",0,9,1804.0,0,,2024-03-07 12:37:00,,,2024-03-07 12:37:00,0,0,None,None,145.0,,2024-03-07 12:37:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23176,1,2,2,25894,25894,"25,891",0,9,1804.0,0,,2024-03-07 12:38:00,,,2024-03-07 12:38:00,0,0,None,None,145.0,,2024-03-07 12:38:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23177,1,2,1,25895,25895,"25,891",0,9,1804.0,0,,2024-03-07 12:38:00,,,2024-03-07 12:38:00,0,0,None,None,145.0,,2024-03-07 12:38:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23178,1,2,1,25896,25896,"25,891",0,9,1804.0,0,,2024-03-07 12:38:00,,,2024-03-07 12:38:00,0,0,None,None,145.0,,2024-03-07 12:38:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23179,1,2,1,25897,25897,"25,891",0,9,1804.0,0,,2024-03-07 12:39:00,,,2024-03-07 12:39:00,0,0,None,None,145.0,,2024-03-07 12:39:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23180,1,2,1,25898,25898,"25,891",0,9,1804.0,0,,2024-03-07 12:39:00,,,2024-03-07 12:39:00,0,0,None,None,145.0,,2024-03-07 12:39:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23181,1,2,1,25899,25899,"25,891",0,9,2685.0,0,,2024-03-07 12:39:00,,,2024-03-07 12:39:00,0,0,None,None,145.0,,2024-03-07 12:39:00,2024-03-20 12:40:00,,7470,sub_space,Industrial
23182,1,1,1,25900,25900,,0,9,2140.0,87251,100.301087,2024-03-07 12:45:00,,25.8356736,2024-03-07 12:45:00,87251,19,General Escobedo,Ciudad General Escobedo,140000.0,,2024-03-07 12:45:00,2024-04-10 10:00:00,,12818,individual_space,Industrial
23183,1,1,1,25901,25901,,0,9,1371.0,87255,100.39344562,2024-03-07 13:08:00,,25.84489888,2024-03-07 13:08:00,87255,19,General Escobedo,Ciudad General Escobedo,123390.0,,2024-03-07 13:08:00,2024-04-10 10:00:00,,12818,individual_space,Industrial
23184,2,1,1,25902,25902,,0,9,3197.0,28871,99.0401794,2024-03-07 15:00:00,,19.3846757,2024-03-07 14:55:00,28871,7,Iztapalapa,Ciudad de México,42700000.0,,2024-03-07 14:55:00,2024-03-12 14:04:00,,12307,individual_space,Industrial
23185,1,1,1,25903,25903,,0,13,160.0,105042,87.37335217,2024-03-07 14:56:00,,21.52238331,2024-03-07 14:56:00,105042,23,Lázaro Cárdenas,None,60000.0,,2024-03-07 14:56:00,2024-04-10 10:00:00,,13018,individual_space,Retail/Commercial
